key,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,decimalLatitude,decimalLongitude,continent,stateProvince,gadm,year,month,day,eventDate,startDayOfYear,endDayOfYear,issues,modified,lastInterpreted,references,license,isSequenced,identifiers,media,facts,relations,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,lifeStage,coordinateUncertaintyInMeters,informationWithheld,occurrenceRemarks,infraspecificEpithet,individualCount,vernacularName,taxonConceptID,locality,sex,recordNumber,municipality,ownerInstitutionCode,collectionID,establishmentMeans,identificationRemarks,higherGeography,institutionKey,preparations,county,language,type,samplingProtocol,habitat,identificationVerificationStatus,eventType,networkKeys,collectionKey,otherCatalogNumbers,institutionID,fieldNotes,bibliographicCitation,elevation,elevationAccuracy,associatedSequences,dynamicProperties,associatedTaxa,rights,disposition,accessRights,nomenclaturalCode,verbatimElevation,georeferencedBy,http://unknown.org/recordID,georeferenceVerificationStatus,identificationQualifier,http://unknown.org/recordEnteredBy,higherClassification,georeferenceSources,typeStatus,georeferencedDate,georeferenceProtocol,locationAccordingTo,footprintWKT,verbatimCoordinateSystem,organismID,previousIdentifications
4854782149,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-09-20T15:47:23.061+00:00,2024-09-21T09:37:16.371+00:00,486,{},HUMAN_OBSERVATION,PRESENT,3168943,6,7707728.0,220.0,414.0,8801.0,3168942.0,3168943.0,3168943.0,Hippobroma longiflora (L.) G.Don,Hippobroma longiflora (L.) G.Don,Plantae,Tracheophyta,Asterales,Campanulaceae,Hippobroma,Hippobroma longiflora,Hippobroma,longiflora,SPECIES,ACCEPTED,NE,2024-05-04T01:48:20,-1.504886,-48.462257,SOUTH_AMERICA,Pará,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.14_1', 'name': 'Pará'}, 'level2': {'gid': 'BRA.14.19_2', 'name': 'Belém'}}",2024.0,3.0,16.0,2024-03-16T12:54,76.0,76.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']",2024-05-05T22:22:37.000+00:00,2024-09-21T09:37:16.371+00:00,https://www.inaturalist.org/observations/213300731,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '213300731'}],[],[],[],False,iNaturalist research-grade observations,Fernando J. M. Rojas-Runjaic,Fernando J. M. Rojas-Runjaic,WGS84,Magnoliopsida,BR,[],[],LATIN_AMERICA,Brazil,NORTH_AMERICA,Fernando J. M. Rojas-Runjaic,213300731,rojas-runjaic,2024/03/16 12:54 PM,Observations,"Belém - Pará, Brasil",4854782149,https://www.inaturalist.org/observations/213300731,154827,213300731,iNaturalist,12:54:00-03:00,wild,481824413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868048393,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-09-20T15:47:23.061+00:00,2024-09-21T09:37:19.948+00:00,486,{},HUMAN_OBSERVATION,PRESENT,3733807,6,7707728.0,220.0,408.0,4160847.0,8398900.0,3733807.0,3733807.0,Bonnaya antipoda (L.) Druce,Bonnaya antipoda (L.) Druce,Plantae,Tracheophyta,Lamiales,Linderniaceae,Bonnaya,Bonnaya antipoda,Bonnaya,antipoda,SPECIES,ACCEPTED,LC,2024-05-04T01:48:20,-1.504778,-48.462644,SOUTH_AMERICA,Pará,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.14_1', 'name': 'Pará'}, 'level2': {'gid': 'BRA.14.19_2', 'name': 'Belém'}}",2024.0,3.0,16.0,2024-03-16T13:01,76.0,76.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']",2024-05-18T11:41:04.000+00:00,2024-09-21T09:37:19.948+00:00,https://www.inaturalist.org/observations/213300732,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '213300732'}],[],[],[],False,iNaturalist research-grade observations,Fernando J. M. Rojas-Runjaic,Fernando J. M. Rojas-Runjaic,WGS84,Magnoliopsida,BR,[],[],LATIN_AMERICA,Brazil,NORTH_AMERICA,Fernando J. M. Rojas-Runjaic,213300732,rojas-runjaic,2024/03/16 1:01 PM,Observations,"Belém - Pará, Brasil",4868048393,https://www.inaturalist.org/observations/213300732,1005916,213300732,iNaturalist,13:01:00-03:00,wild,481824414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855043797,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-09-20T15:47:23.061+00:00,2024-09-21T09:07:28.810+00:00,486,{},HUMAN_OBSERVATION,PRESENT,2459658,1,44.0,11592253.0,,6935.0,2459675.0,2459658.0,2459658.0,"Iguana iguana (Linnaeus, 1758)","Iguana iguana (Linnaeus, 1758)",Animalia,Chordata,,Iguanidae,Iguana,Iguana iguana,Iguana,iguana,SPECIES,ACCEPTED,LC,2024-05-04T01:48:22,-1.505205,-48.462697,SOUTH_AMERICA,Pará,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.14_1', 'name': 'Pará'}, 'level2': {'gid': 'BRA.14.19_2', 'name': 'Belém'}}",2024.0,3.0,16.0,2024-03-16T15:05,76.0,76.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']",2024-05-06T17:11:00.000+00:00,2024-09-21T09:07:28.810+00:00,https://www.inaturalist.org/observations/213300740,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '213300740'}],[],[],[],False,iNaturalist research-grade observations,Fernando J. M. Rojas-Runjaic,Fernando J. M. Rojas-Runjaic,WGS84,Squamata,BR,[],[],LATIN_AMERICA,Brazil,NORTH_AMERICA,Fernando J. M. Rojas-Runjaic,213300740,rojas-runjaic,2024/03/16 3:05 PM,Observations,"Belém - Pará, Brasil",4855043797,https://www.inaturalist.org/observations/213300740,35342,213300740,iNaturalist,15:05:00-03:00,wild,481824434,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891949736,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-09-20T15:47:23.061+00:00,2024-09-21T09:35:25.969+00:00,486,"{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'globalherping', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/created': '2024-04-19', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '391750013', 'http://purl.org/dc/terms/rightsHolder': 'globalherping', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/391750013/original.jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/391750013', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by-nc/4.0/'}]}",HUMAN_OBSERVATION,PRESENT,5170476,1,54.0,367.0,1496.0,5650.0,2154174.0,5170476.0,5170476.0,"Avicularia avicularia (Linnaeus, 1758)","Avicularia avicularia (Linnaeus, 1758)",Animalia,Arthropoda,Araneae,Theraphosidae,Avicularia,Avicularia avicularia,Avicularia,avicularia,SPECIES,ACCEPTED,NE,2024-06-08T14:22:25,-1.511736,-48.483067,SOUTH_AMERICA,Pará,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.14_1', 'name': 'Pará'}, 'level2': {'gid': 'BRA.14.19_2', 'name': 'Belém'}}",2024.0,4.0,19.0,2024-04-19,110.0,110.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']",2024-06-22T16:11:15.000+00:00,2024-09-21T09:35:25.969+00:00,https://www.inaturalist.org/observations/221218962,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '221218962'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/391750013', 'created': '2024-04-19T00:00:00.000+00:00', 'creator': 'globalherping', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'globalherping', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/391750013/original.jpeg'}]",[],[],False,iNaturalist research-grade observations,globalherping,Jean Martins,WGS84,Arachnida,BR,[],[],LATIN_AMERICA,Brazil,NORTH_AMERICA,globalherping,221218962,globalherping,2024-04-19,Observations,"Pará, BR",4891949736,https://www.inaturalist.org/observations/221218962,196673,221218962,iNaturalist,,wild,498237867,,31446.0,Coordinate uncertainty increased to 31446m at the request of the observer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872372054,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-09-20T15:47:23.061+00:00,2024-09-21T09:29:21.058+00:00,486,"{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Gustavo Melo', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/created': '2024-05-24T14:31:00Z', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '386926364', 'http://purl.org/dc/terms/rightsHolder': 'Gustavo Melo', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386926364/original.jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/386926364', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by-nc/4.0/'}]}",HUMAN_OBSERVATION,PRESENT,2480824,1,44.0,212.0,7190953.0,3685.0,2480817.0,2480824.0,2480824.0,"Butorides striata (Linnaeus, 1758)","Butorides striata (Linnaeus, 1758)",Animalia,Chordata,Pelecaniformes,Ardeidae,Butorides,Butorides striata,Butorides,striata,SPECIES,ACCEPTED,LC,2024-05-27T14:42:31,-1.49323,-48.461513,SOUTH_AMERICA,Pará,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.14_1', 'name': 'Pará'}, 'level2': {'gid': 'BRA.14.19_2', 'name': 'Belém'}}",2024.0,5.0,24.0,2024-05-24T11:31,145.0,145.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']",2024-05-27T14:45:14.000+00:00,2024-09-21T09:29:21.058+00:00,https://www.inaturalist.org/observations/218647449,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '218647449'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/386926364', 'created': '2024-05-24T14:31:00.000+00:00', 'creator': 'Gustavo Melo', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Gustavo Melo', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386926364/original.jpeg'}]",[],[],False,iNaturalist research-grade observations,Gustavo Melo,Gustavo Melo,WGS84,Aves,BR,[],[],LATIN_AMERICA,Brazil,NORTH_AMERICA,Gustavo Melo,218647449,gsvmelo,2024/05/24 11:31,Observations,"Belém - PA, Brasil",4872372054,https://www.inaturalist.org/observations/218647449,62528,218647449,iNaturalist,11:31:00-03:00,wild,492891228,,61.0,,Observação a partir de embarcação.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872217392,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-09-20T15:47:23.061+00:00,2024-09-21T09:31:03.006+00:00,486,"{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Gustavo Melo', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/created': '2024-05-24T14:31:00Z', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '386927274', 'http://purl.org/dc/terms/rightsHolder': 'Gustavo Melo', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386927274/original.jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/386927274', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by-nc/4.0/'}]}",HUMAN_OBSERVATION,PRESENT,7340179,1,44.0,212.0,1445.0,9340.0,2479603.0,2479666.0,7340179.0,Amazona amazonica amazonica,Amazona amazonica amazonica,Animalia,Chordata,Psittaciformes,Psittacidae,Amazona,Amazona amazonica,Amazona,amazonica,SUBSPECIES,ACCEPTED,,2024-05-27T14:42:32,-1.491042,-48.461813,SOUTH_AMERICA,Pará,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.14_1', 'name': 'Pará'}, 'level2': {'gid': 'BRA.14.19_2', 'name': 'Belém'}}",2024.0,5.0,24.0,2024-05-24T11:31,145.0,145.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']",2024-05-27T14:54:10.000+00:00,2024-09-21T09:31:03.006+00:00,https://www.inaturalist.org/observations/218647454,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '218647454'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/386927274', 'created': '2024-05-24T14:31:00.000+00:00', 'creator': 'Gustavo Melo', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Gustavo Melo', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386927274/original.jpeg'}]",[],[],False,iNaturalist research-grade observations,Gustavo Melo,Gustavo Melo,WGS84,Aves,BR,[],[],LATIN_AMERICA,Brazil,NORTH_AMERICA,Gustavo Melo,218647454,gsvmelo,2024/05/24 11:31,Observations,"Belém - PA, Brasil",4872217392,https://www.inaturalist.org/observations/218647454,630221,218647454,iNaturalist,11:31:00-03:00,wild,492891238,,122.0,,Observação a partir de embarcação.,amazonica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872554682,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-09-20T15:47:23.061+00:00,2024-09-21T09:32:42.976+00:00,486,"{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Gustavo Melo', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/created': '2024-05-24T14:31:00Z', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '386927694', 'http://purl.org/dc/terms/rightsHolder': 'Gustavo Melo', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386927694/original.jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/386927694', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by-nc/4.0/'}]}",HUMAN_OBSERVATION,PRESENT,2475486,1,44.0,212.0,1447.0,2984.0,2475481.0,2475486.0,2475486.0,"Chloroceryle americana (J.F.Gmelin, 1788)","Chloroceryle americana (J.F.Gmelin, 1788)",Animalia,Chordata,Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle americana,Chloroceryle,americana,SPECIES,ACCEPTED,LC,2024-05-27T14:42:32,-1.491568,-48.461666,SOUTH_AMERICA,Pará,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.14_1', 'name': 'Pará'}, 'level2': {'gid': 'BRA.14.19_2', 'name': 'Belém'}}",2024.0,5.0,24.0,2024-05-24T11:31,145.0,145.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']",2024-05-27T14:54:06.000+00:00,2024-09-21T09:32:42.976+00:00,https://www.inaturalist.org/observations/218647456,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '218647456'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/386927694', 'created': '2024-05-24T14:31:00.000+00:00', 'creator': 'Gustavo Melo', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Gustavo Melo', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386927694/original.jpeg'}]",[],[],False,iNaturalist research-grade observations,Gustavo Melo,Gustavo Melo,WGS84,Aves,BR,[],[],LATIN_AMERICA,Brazil,NORTH_AMERICA,Gustavo Melo,218647456,gsvmelo,2024/05/24 11:31,Observations,"Belém - PA, Brasil",4872554682,https://www.inaturalist.org/observations/218647456,2669,218647456,iNaturalist,11:31:00-03:00,wild,492891239,,8.0,,Observação a partir de embarcação.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872113786,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-09-20T15:47:23.061+00:00,2024-09-21T09:37:04.032+00:00,486,"{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Gustavo Melo', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/created': '2024-05-24T14:31:00Z', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '386927687', 'http://purl.org/dc/terms/rightsHolder': 'Gustavo Melo', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386927687/original.jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/386927687', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by-nc/4.0/'}]}",HUMAN_OBSERVATION,PRESENT,5229832,1,44.0,212.0,729.0,6176.0,2484110.0,5229832.0,5229832.0,"Cacicus cela (Linnaeus, 1758)","Cacicus cela (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Icteridae,Cacicus,Cacicus cela,Cacicus,cela,SPECIES,ACCEPTED,LC,2024-05-27T14:42:32,-1.492021,-48.461683,SOUTH_AMERICA,Pará,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.14_1', 'name': 'Pará'}, 'level2': {'gid': 'BRA.14.19_2', 'name': 'Belém'}}",2024.0,5.0,24.0,2024-05-24T11:31,145.0,145.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']",2024-05-27T14:54:03.000+00:00,2024-09-21T09:37:04.032+00:00,https://www.inaturalist.org/observations/218647459,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '218647459'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/386927687', 'created': '2024-05-24T14:31:00.000+00:00', 'creator': 'Gustavo Melo', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Gustavo Melo', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386927687/original.jpeg'}]",[],[],False,iNaturalist research-grade observations,Gustavo Melo,Gustavo Melo,WGS84,Aves,BR,[],[],LATIN_AMERICA,Brazil,NORTH_AMERICA,Gustavo Melo,218647459,gsvmelo,2024/05/24 11:31,Observations,"Belém - PA, Brasil",4872113786,https://www.inaturalist.org/observations/218647459,10359,218647459,iNaturalist,11:31:00-03:00,wild,492891243,,31.0,,Observação a partir de embarcação.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872044844,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-09-20T15:47:23.061+00:00,2024-09-21T09:36:55.066+00:00,486,"{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Gustavo Melo', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/created': '2024-05-24T14:31:00Z', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '386927690', 'http://purl.org/dc/terms/rightsHolder': 'Gustavo Melo', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386927690/original.jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/386927690', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by-nc/4.0/'}]}",HUMAN_OBSERVATION,PRESENT,2476892,1,44.0,212.0,1448.0,5289.0,2476887.0,2476892.0,2476892.0,"Glaucis hirsutus (J.F.Gmelin, 1788)","Glaucis hirsutus (J.F.Gmelin, 1788)",Animalia,Chordata,Apodiformes,Trochilidae,Glaucis,Glaucis hirsutus,Glaucis,hirsutus,SPECIES,ACCEPTED,LC,2024-05-27T14:42:33,-1.505518,-48.449467,SOUTH_AMERICA,Pará,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.14_1', 'name': 'Pará'}, 'level2': {'gid': 'BRA.14.19_2', 'name': 'Belém'}}",2024.0,5.0,24.0,2024-05-24T11:31,145.0,145.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']",2024-05-27T14:53:57.000+00:00,2024-09-21T09:36:55.066+00:00,https://www.inaturalist.org/observations/218647465,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '218647465'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/386927690', 'created': '2024-05-24T14:31:00.000+00:00', 'creator': 'Gustavo Melo', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Gustavo Melo', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/386927690/original.jpeg'}]",[],[],False,iNaturalist research-grade observations,Gustavo Melo,Gustavo Melo,WGS84,Aves,BR,[],[],LATIN_AMERICA,Brazil,NORTH_AMERICA,Gustavo Melo,218647465,gsvmelo,2024/05/24 11:31,Observations,"Belém - PA, Brasil",4872044844,https://www.inaturalist.org/observations/218647465,6389,218647465,iNaturalist,11:31:00-03:00,wild,492891255,,8.0,,Trilha do Ygara.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
